STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN024141500,"CALCUTTA DUM DUM, IN",9/9/1990,,83,91,
IN024141500,"CALCUTTA DUM DUM, IN",9/10/1990,,81,93,
IN024141500,"CALCUTTA DUM DUM, IN",9/11/1990,0,84,91,76
IN024141500,"CALCUTTA DUM DUM, IN",9/12/1990,0,84,90,81
IN024141500,"CALCUTTA DUM DUM, IN",9/13/1990,0,83,89,
IN024141500,"CALCUTTA DUM DUM, IN",9/14/1990,0.87,81,89,78
IN024141500,"CALCUTTA DUM DUM, IN",9/15/1990,0.24,84,91,80
IN024141500,"CALCUTTA DUM DUM, IN",9/16/1990,0.06,84,92,81
IN024141500,"CALCUTTA DUM DUM, IN",9/17/1990,3.67,85,91,80
IN024141500,"CALCUTTA DUM DUM, IN",9/18/1990,0,80,89,
IN024141500,"CALCUTTA DUM DUM, IN",9/19/1990,0.97,81,88,78
IN024141500,"CALCUTTA DUM DUM, IN",9/20/1990,0.52,80,85,78
IN024141500,"CALCUTTA DUM DUM, IN",9/21/1990,0.42,82,89,78
IN024141500,"CALCUTTA DUM DUM, IN",9/22/1990,0.02,84,92,79
IN024141500,"CALCUTTA DUM DUM, IN",9/23/1990,0,85,93,79
IN024141500,"CALCUTTA DUM DUM, IN",9/24/1990,,84,92,79
IN024141500,"CALCUTTA DUM DUM, IN",9/25/1990,,81,90,
IN024141500,"CALCUTTA DUM DUM, IN",9/26/1990,0,85,92,78
IN024141500,"CALCUTTA DUM DUM, IN",9/27/1990,,85,94,
IN024141500,"CALCUTTA DUM DUM, IN",9/28/1990,0,84,,78
IN024141500,"CALCUTTA DUM DUM, IN",9/29/1990,0.02,80,89,
IN024141500,"CALCUTTA DUM DUM, IN",9/30/1990,2.25,82,90,77
IN024141500,"CALCUTTA DUM DUM, IN",10/1/1990,0.04,82,89,78
IN024141500,"CALCUTTA DUM DUM, IN",10/2/1990,0.02,80,86,76
IN024141500,"CALCUTTA DUM DUM, IN",10/3/1990,0.8,80,84,78
IN024141500,"CALCUTTA DUM DUM, IN",10/4/1990,0.26,79,81,78
IN024141500,"CALCUTTA DUM DUM, IN",10/5/1990,0.2,81,88,78
IN024141500,"CALCUTTA DUM DUM, IN",10/6/1990,0.32,86,92,77
IN024141500,"CALCUTTA DUM DUM, IN",10/7/1990,0,81,89,
IN024141500,"CALCUTTA DUM DUM, IN",10/8/1990,0.21,80,87,77
IN024141500,"CALCUTTA DUM DUM, IN",10/9/1990,0.24,77,83,
IN024141500,"CALCUTTA DUM DUM, IN",10/10/1990,0.02,77,84,71
IN024141500,"CALCUTTA DUM DUM, IN",10/11/1990,0,81,89,73
