STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN010100400,"THIRUVANANTHAPURAM, IN",4/13/1990,0,86,,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/14/1990,0,85,92,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/15/1990,,85,93,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/16/1990,0,84,,74
IN010100400,"THIRUVANANTHAPURAM, IN",4/17/1990,0,84,92,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/18/1990,0,87,92,79
IN010100400,"THIRUVANANTHAPURAM, IN",4/19/1990,0,85,93,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/20/1990,0,84,92,
IN010100400,"THIRUVANANTHAPURAM, IN",4/21/1990,0,85,92,79
IN010100400,"THIRUVANANTHAPURAM, IN",4/22/1990,0,86,92,
IN010100400,"THIRUVANANTHAPURAM, IN",4/23/1990,0,86,93,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/24/1990,0,85,92,
IN010100400,"THIRUVANANTHAPURAM, IN",4/25/1990,0,86,93,78
IN010100400,"THIRUVANANTHAPURAM, IN",4/26/1990,0,86,93,80
IN010100400,"THIRUVANANTHAPURAM, IN",4/27/1990,0,86,95,
IN010100400,"THIRUVANANTHAPURAM, IN",4/28/1990,0,87,93,78
IN010100400,"THIRUVANANTHAPURAM, IN",4/29/1990,0,85,92,79
IN010100400,"THIRUVANANTHAPURAM, IN",4/30/1990,,86,92,78
IN010100400,"THIRUVANANTHAPURAM, IN",5/1/1990,,83,93,
IN010100400,"THIRUVANANTHAPURAM, IN",5/2/1990,,84,91,74
IN010100400,"THIRUVANANTHAPURAM, IN",5/3/1990,0.02,85,,77
IN010100400,"THIRUVANANTHAPURAM, IN",5/4/1990,0,85,92,78
IN010100400,"THIRUVANANTHAPURAM, IN",5/5/1990,0,85,93,79
IN010100400,"THIRUVANANTHAPURAM, IN",5/6/1990,,82,93,
IN010100400,"THIRUVANANTHAPURAM, IN",5/7/1990,,82,91,74
IN010100400,"THIRUVANANTHAPURAM, IN",5/8/1990,0.16,81,89,76
IN010100400,"THIRUVANANTHAPURAM, IN",5/9/1990,0.09,83,,78
IN010100400,"THIRUVANANTHAPURAM, IN",5/10/1990,0.02,83,88,79
IN010100400,"THIRUVANANTHAPURAM, IN",5/11/1990,0,85,91,
IN010100400,"THIRUVANANTHAPURAM, IN",5/12/1990,0.22,83,89,78
IN010100400,"THIRUVANANTHAPURAM, IN",5/13/1990,0,83,92,78
IN010100400,"THIRUVANANTHAPURAM, IN",5/14/1990,0,83,89,77
IN010100400,"THIRUVANANTHAPURAM, IN",5/15/1990,0,84,90,78
IN010100400,"THIRUVANANTHAPURAM, IN",5/16/1990,0,83,90,77
IN010100400,"THIRUVANANTHAPURAM, IN",5/17/1990,1.43,78,83,75
IN010100400,"THIRUVANANTHAPURAM, IN",5/18/1990,1.58,80,,74
IN010100400,"THIRUVANANTHAPURAM, IN",5/19/1990,0.96,79,84,76
IN010100400,"THIRUVANANTHAPURAM, IN",5/20/1990,1.86,78,86,73
IN010100400,"THIRUVANANTHAPURAM, IN",5/21/1990,0.31,82,88,75
IN010100400,"THIRUVANANTHAPURAM, IN",5/22/1990,0.06,79,86,75
IN010100400,"THIRUVANANTHAPURAM, IN",5/23/1990,0.06,83,90,75
IN010100400,"THIRUVANANTHAPURAM, IN",5/24/1990,0.12,78,82,75
IN010100400,"THIRUVANANTHAPURAM, IN",5/25/1990,0,81,87,75
IN010100400,"THIRUVANANTHAPURAM, IN",5/31/1990,,82,87,
IN010100400,"THIRUVANANTHAPURAM, IN",6/1/1990,0.3,79,,
IN010100400,"THIRUVANANTHAPURAM, IN",6/2/1990,0.15,80,,72
IN010100400,"THIRUVANANTHAPURAM, IN",6/3/1990,0,78,87,75
IN010100400,"THIRUVANANTHAPURAM, IN",6/4/1990,1.28,77,81,73
IN010100400,"THIRUVANANTHAPURAM, IN",6/5/1990,0.15,79,87,75
IN010100400,"THIRUVANANTHAPURAM, IN",6/6/1990,0.26,80,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",6/7/1990,0.98,79,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",6/8/1990,0.75,78,,74
