STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN022021900,"NEW DELHI SAFDARJUN, IN",4/22/1990,,86,104,75
IN022021900,"NEW DELHI SAFDARJUN, IN",4/23/1990,0,89,102,73
IN022021900,"NEW DELHI SAFDARJUN, IN",4/24/1990,0,92,104,79
IN022021900,"NEW DELHI SAFDARJUN, IN",4/25/1990,0,90,106,76
IN022021900,"NEW DELHI SAFDARJUN, IN",4/26/1990,0,94,108,76
IN022021900,"NEW DELHI SAFDARJUN, IN",4/27/1990,0,87,98,
IN022021900,"NEW DELHI SAFDARJUN, IN",4/28/1990,0,85,98,
IN022021900,"NEW DELHI SAFDARJUN, IN",4/29/1990,0,86,98,70
IN022021900,"NEW DELHI SAFDARJUN, IN",4/30/1990,0,87,100,74
IN022021900,"NEW DELHI SAFDARJUN, IN",5/1/1990,,86,97,77
IN022021900,"NEW DELHI SAFDARJUN, IN",5/2/1990,0.01,77,83,
IN022021900,"NEW DELHI SAFDARJUN, IN",5/3/1990,0.04,83,95,69
IN022021900,"NEW DELHI SAFDARJUN, IN",5/4/1990,0.04,84,94,72
IN022021900,"NEW DELHI SAFDARJUN, IN",5/5/1990,1.44,72,79,64
IN022021900,"NEW DELHI SAFDARJUN, IN",5/6/1990,0,79,91,68
IN022021900,"NEW DELHI SAFDARJUN, IN",5/7/1990,0,82,93,72
IN022021900,"NEW DELHI SAFDARJUN, IN",5/8/1990,0,87,98,74
IN022021900,"NEW DELHI SAFDARJUN, IN",5/9/1990,0,90,100,78
IN022021900,"NEW DELHI SAFDARJUN, IN",5/10/1990,0,91,100,80
IN022021900,"NEW DELHI SAFDARJUN, IN",5/11/1990,0,85,100,
IN022021900,"NEW DELHI SAFDARJUN, IN",5/12/1990,,86,98,
IN022021900,"NEW DELHI SAFDARJUN, IN",5/13/1990,0,88,96,
IN022021900,"NEW DELHI SAFDARJUN, IN",5/14/1990,0,92,103,79
IN022021900,"NEW DELHI SAFDARJUN, IN",5/15/1990,0,94,104,84
IN022021900,"NEW DELHI SAFDARJUN, IN",5/16/1990,0,91,99,81
IN022021900,"NEW DELHI SAFDARJUN, IN",5/17/1990,,94,106,
IN022021900,"NEW DELHI SAFDARJUN, IN",5/18/1990,0,90,,80
IN022021900,"NEW DELHI SAFDARJUN, IN",5/19/1990,0,90,103,81
IN022021900,"NEW DELHI SAFDARJUN, IN",5/20/1990,0.12,91,103,78
IN022021900,"NEW DELHI SAFDARJUN, IN",5/21/1990,0,93,104,83
IN022021900,"NEW DELHI SAFDARJUN, IN",5/22/1990,0,91,106,82
IN022021900,"NEW DELHI SAFDARJUN, IN",5/23/1990,0,91,,80
IN022021900,"NEW DELHI SAFDARJUN, IN",5/24/1990,0,92,106,80
IN022021900,"NEW DELHI SAFDARJUN, IN",5/25/1990,0,91,,82
IN022021900,"NEW DELHI SAFDARJUN, IN",5/26/1990,0,96,107,86
IN022021900,"NEW DELHI SAFDARJUN, IN",5/27/1990,0,97,107,88
IN022021900,"NEW DELHI SAFDARJUN, IN",5/28/1990,0,98,109,89
IN022021900,"NEW DELHI SAFDARJUN, IN",5/29/1990,,93,108,
IN022021900,"NEW DELHI SAFDARJUN, IN",5/30/1990,,89,102,80
IN022021900,"NEW DELHI SAFDARJUN, IN",5/31/1990,0,87,99,
IN022021900,"NEW DELHI SAFDARJUN, IN",6/1/1990,0,90,104,80
IN022021900,"NEW DELHI SAFDARJUN, IN",6/2/1990,0,95,106,81
IN022021900,"NEW DELHI SAFDARJUN, IN",6/3/1990,0,98,107,87
IN022021900,"NEW DELHI SAFDARJUN, IN",6/4/1990,,97,108,86
IN022021900,"NEW DELHI SAFDARJUN, IN",6/5/1990,0,97,108,86
IN022021900,"NEW DELHI SAFDARJUN, IN",6/6/1990,,93,107,
IN022021900,"NEW DELHI SAFDARJUN, IN",6/7/1990,0.45,95,106,78
IN022021900,"NEW DELHI SAFDARJUN, IN",6/8/1990,0,96,107,86
IN022021900,"NEW DELHI SAFDARJUN, IN",6/9/1990,,97,108,86
IN022021900,"NEW DELHI SAFDARJUN, IN",6/10/1990,0,96,107,86
IN022021900,"NEW DELHI SAFDARJUN, IN",6/11/1990,0,94,103,82
IN022021900,"NEW DELHI SAFDARJUN, IN",6/12/1990,0,90,99,77
IN022021900,"NEW DELHI SAFDARJUN, IN",6/13/1990,0,89,100,82
IN022021900,"NEW DELHI SAFDARJUN, IN",6/14/1990,0,96,105,81
IN022021900,"NEW DELHI SAFDARJUN, IN",6/15/1990,0,94,106,82
IN022021900,"NEW DELHI SAFDARJUN, IN",6/16/1990,0,93,106,85
IN022021900,"NEW DELHI SAFDARJUN, IN",6/17/1990,0,94,105,84
IN022021900,"NEW DELHI SAFDARJUN, IN",6/18/1990,,94,106,86
IN022021900,"NEW DELHI SAFDARJUN, IN",6/19/1990,0,90,106,
IN022021900,"NEW DELHI SAFDARJUN, IN",6/20/1990,0,91,101,79
IN022021900,"NEW DELHI SAFDARJUN, IN",6/21/1990,0,94,103,86
IN022021900,"NEW DELHI SAFDARJUN, IN",6/22/1990,,90,102,
IN022021900,"NEW DELHI SAFDARJUN, IN",6/23/1990,0,95,101,81
IN022021900,"NEW DELHI SAFDARJUN, IN",6/24/1990,0,95,102,91
IN022021900,"NEW DELHI SAFDARJUN, IN",6/25/1990,0,96,102,91
IN022021900,"NEW DELHI SAFDARJUN, IN",6/26/1990,0,96,105,
IN022021900,"NEW DELHI SAFDARJUN, IN",6/27/1990,1.25,89,99,78
IN022021900,"NEW DELHI SAFDARJUN, IN",6/28/1990,0.01,88,97,80
IN022021900,"NEW DELHI SAFDARJUN, IN",6/29/1990,0,91,99,83
IN022021900,"NEW DELHI SAFDARJUN, IN",6/30/1990,,86,98,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/1/1990,,81,86,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/2/1990,0,83,93,78
IN022021900,"NEW DELHI SAFDARJUN, IN",7/3/1990,,84,92,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/4/1990,,82,87,79
IN022021900,"NEW DELHI SAFDARJUN, IN",7/5/1990,,82,87,78
IN022021900,"NEW DELHI SAFDARJUN, IN",7/6/1990,0.04,83,88,78
IN022021900,"NEW DELHI SAFDARJUN, IN",7/7/1990,0,88,94,81
IN022021900,"NEW DELHI SAFDARJUN, IN",7/8/1990,,84,87,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/9/1990,,84,87,80
IN022021900,"NEW DELHI SAFDARJUN, IN",7/10/1990,0,86,93,81
IN022021900,"NEW DELHI SAFDARJUN, IN",7/11/1990,0,88,96,81
IN022021900,"NEW DELHI SAFDARJUN, IN",7/12/1990,0,89,97,81
IN022021900,"NEW DELHI SAFDARJUN, IN",7/13/1990,0,91,98,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/14/1990,0,91,99,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/15/1990,0,86,90,83
IN022021900,"NEW DELHI SAFDARJUN, IN",7/16/1990,0,89,97,83
IN022021900,"NEW DELHI SAFDARJUN, IN",7/17/1990,0,89,98,83
IN022021900,"NEW DELHI SAFDARJUN, IN",7/18/1990,,86,99,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/19/1990,,82,92,76
IN022021900,"NEW DELHI SAFDARJUN, IN",7/20/1990,0.12,83,94,78
IN022021900,"NEW DELHI SAFDARJUN, IN",7/21/1990,0,86,92,78
IN022021900,"NEW DELHI SAFDARJUN, IN",7/22/1990,0,88,97,81
IN022021900,"NEW DELHI SAFDARJUN, IN",7/23/1990,0.15,83,88,77
IN022021900,"NEW DELHI SAFDARJUN, IN",7/24/1990,0.37,87,95,79
IN022021900,"NEW DELHI SAFDARJUN, IN",7/25/1990,0,90,97,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/26/1990,,90,96,83
IN022021900,"NEW DELHI SAFDARJUN, IN",7/27/1990,0.24,81,91,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/28/1990,1.89,84,93,74
IN022021900,"NEW DELHI SAFDARJUN, IN",7/29/1990,0,89,96,
IN022021900,"NEW DELHI SAFDARJUN, IN",7/30/1990,0.02,85,,81
IN022021900,"NEW DELHI SAFDARJUN, IN",7/31/1990,0.17,87,92,80
IN022021900,"NEW DELHI SAFDARJUN, IN",8/1/1990,0,89,98,83
IN022021900,"NEW DELHI SAFDARJUN, IN",8/2/1990,2.17,82,88,74
IN022021900,"NEW DELHI SAFDARJUN, IN",8/3/1990,0.58,88,95,81
IN022021900,"NEW DELHI SAFDARJUN, IN",8/4/1990,0,85,92,81
IN022021900,"NEW DELHI SAFDARJUN, IN",8/5/1990,0.07,83,90,79
IN022021900,"NEW DELHI SAFDARJUN, IN",8/6/1990,0.15,87,94,80
IN022021900,"NEW DELHI SAFDARJUN, IN",8/7/1990,0,84,90,
IN022021900,"NEW DELHI SAFDARJUN, IN",8/8/1990,0,85,95,80
IN022021900,"NEW DELHI SAFDARJUN, IN",8/9/1990,,84,92,
IN022021900,"NEW DELHI SAFDARJUN, IN",8/10/1990,,84,90,79
IN022021900,"NEW DELHI SAFDARJUN, IN",8/11/1990,,82,93,80
IN022021900,"NEW DELHI SAFDARJUN, IN",8/12/1990,,88,95,79
IN022021900,"NEW DELHI SAFDARJUN, IN",8/13/1990,0.39,82,88,
IN022021900,"NEW DELHI SAFDARJUN, IN",8/14/1990,0.1,83,91,77
IN022021900,"NEW DELHI SAFDARJUN, IN",8/15/1990,0,85,93,79
IN022021900,"NEW DELHI SAFDARJUN, IN",8/16/1990,0.08,82,89,
IN022021900,"NEW DELHI SAFDARJUN, IN",8/17/1990,0.67,87,95,80
IN022021900,"NEW DELHI SAFDARJUN, IN",8/18/1990,0,89,95,81
IN022021900,"NEW DELHI SAFDARJUN, IN",8/19/1990,0,88,96,82
IN022021900,"NEW DELHI SAFDARJUN, IN",8/20/1990,0,90,,83
IN022021900,"NEW DELHI SAFDARJUN, IN",8/21/1990,,88,,
IN022021900,"NEW DELHI SAFDARJUN, IN",8/22/1990,,80,,
IN022021900,"NEW DELHI SAFDARJUN, IN",8/23/1990,0,87,95,78
IN022021900,"NEW DELHI SAFDARJUN, IN",8/24/1990,0,87,95,81
IN022021900,"NEW DELHI SAFDARJUN, IN",8/25/1990,0,86,93,79
IN022021900,"NEW DELHI SAFDARJUN, IN",8/26/1990,0,89,96,80
IN022021900,"NEW DELHI SAFDARJUN, IN",8/27/1990,0,86,97,78
IN022021900,"NEW DELHI SAFDARJUN, IN",8/28/1990,,80,89,
IN022021900,"NEW DELHI SAFDARJUN, IN",8/29/1990,,81,90,77
IN022021900,"NEW DELHI SAFDARJUN, IN",8/30/1990,,86,94,79
IN022021900,"NEW DELHI SAFDARJUN, IN",8/31/1990,0,89,96,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/1/1990,0,89,98,81
IN022021900,"NEW DELHI SAFDARJUN, IN",9/2/1990,,92,99,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/3/1990,0,85,96,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/4/1990,1.24,79,82,77
IN022021900,"NEW DELHI SAFDARJUN, IN",9/5/1990,2.75,83,90,75
IN022021900,"NEW DELHI SAFDARJUN, IN",9/6/1990,0.35,80,84,76
IN022021900,"NEW DELHI SAFDARJUN, IN",9/7/1990,0.99,78,79,75
IN022021900,"NEW DELHI SAFDARJUN, IN",9/8/1990,3.12,83,91,77
IN022021900,"NEW DELHI SAFDARJUN, IN",9/9/1990,0,84,89,79
IN022021900,"NEW DELHI SAFDARJUN, IN",9/10/1990,0.08,84,91,78
IN022021900,"NEW DELHI SAFDARJUN, IN",9/11/1990,0.02,86,92,79
IN022021900,"NEW DELHI SAFDARJUN, IN",9/12/1990,0,86,93,78
IN022021900,"NEW DELHI SAFDARJUN, IN",9/13/1990,0,86,94,78
IN022021900,"NEW DELHI SAFDARJUN, IN",9/14/1990,0,85,93,80
IN022021900,"NEW DELHI SAFDARJUN, IN",9/15/1990,,84,94,79
IN022021900,"NEW DELHI SAFDARJUN, IN",9/16/1990,,81,91,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/17/1990,,83,92,78
IN022021900,"NEW DELHI SAFDARJUN, IN",9/18/1990,0,84,92,77
IN022021900,"NEW DELHI SAFDARJUN, IN",9/19/1990,,81,91,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/20/1990,0.7,80,92,76
IN022021900,"NEW DELHI SAFDARJUN, IN",9/21/1990,0.46,78,86,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/22/1990,0.5,84,92,76
IN022021900,"NEW DELHI SAFDARJUN, IN",9/23/1990,0,86,94,78
IN022021900,"NEW DELHI SAFDARJUN, IN",9/24/1990,0,86,94,79
IN022021900,"NEW DELHI SAFDARJUN, IN",9/25/1990,,79,89,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/26/1990,0,83,89,74
IN022021900,"NEW DELHI SAFDARJUN, IN",9/29/1990,,80,94,
IN022021900,"NEW DELHI SAFDARJUN, IN",9/30/1990,0.03,81,90,75
IN022021900,"NEW DELHI SAFDARJUN, IN",10/1/1990,0,82,91,74
IN022021900,"NEW DELHI SAFDARJUN, IN",10/2/1990,0,81,91,73
IN022021900,"NEW DELHI SAFDARJUN, IN",10/3/1990,0,81,,73
IN022021900,"NEW DELHI SAFDARJUN, IN",10/4/1990,0,79,,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/5/1990,0,81,92,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/6/1990,0,82,93,73
IN022021900,"NEW DELHI SAFDARJUN, IN",10/7/1990,0,83,94,71
IN022021900,"NEW DELHI SAFDARJUN, IN",10/8/1990,0,84,94,71
IN022021900,"NEW DELHI SAFDARJUN, IN",10/9/1990,0,82,93,69
IN022021900,"NEW DELHI SAFDARJUN, IN",10/10/1990,0,79,,71
IN022021900,"NEW DELHI SAFDARJUN, IN",10/11/1990,0,78,,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/12/1990,0,81,92,71
IN022021900,"NEW DELHI SAFDARJUN, IN",10/13/1990,0,78,87,68
IN022021900,"NEW DELHI SAFDARJUN, IN",10/14/1990,0,75,90,66
IN022021900,"NEW DELHI SAFDARJUN, IN",10/15/1990,0,78,,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/16/1990,,76,,66
IN022021900,"NEW DELHI SAFDARJUN, IN",10/17/1990,,76,,65
IN022021900,"NEW DELHI SAFDARJUN, IN",10/18/1990,0,79,90,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/19/1990,0,81,91,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/23/1990,0,68,,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/25/1990,0,68,85,56
