STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
INM00042071,"AMRITSAR, IN",10/8/2005,,,81,94,67
INM00042071,"AMRITSAR, IN",10/9/2005,,,81,94,66
INM00042071,"AMRITSAR, IN",10/10/2005,,,80,94,65
INM00042071,"AMRITSAR, IN",10/11/2005,,,77,93,
INM00042071,"AMRITSAR, IN",10/12/2005,0.28,,75,93,63
INM00042071,"AMRITSAR, IN",10/13/2005,0,,77,90,63
INM00042071,"AMRITSAR, IN",10/14/2005,,,76,90,62
INM00042071,"AMRITSAR, IN",10/15/2005,,,77,90,62
INM00042071,"AMRITSAR, IN",10/16/2005,,,76,89,62
INM00042071,"AMRITSAR, IN",10/17/2005,,,74,87,62
INM00042071,"AMRITSAR, IN",10/18/2005,,,75,87,60
INM00042071,"AMRITSAR, IN",10/19/2005,,,72,86,59
INM00042071,"AMRITSAR, IN",10/20/2005,,,70,,53
INM00042071,"AMRITSAR, IN",10/21/2005,,,69,87,54
INM00042071,"AMRITSAR, IN",10/22/2005,,,68,86,53
INM00042071,"AMRITSAR, IN",10/23/2005,,,67,85,53
INM00042071,"AMRITSAR, IN",10/24/2005,,,70,85,54
INM00042071,"AMRITSAR, IN",10/25/2005,,,72,84,
INM00042071,"AMRITSAR, IN",10/26/2005,,,68,86,53
INM00042071,"AMRITSAR, IN",10/27/2005,,,70,88,54
INM00042071,"AMRITSAR, IN",10/28/2005,,,69,88,54
INM00042071,"AMRITSAR, IN",10/29/2005,,,70,87,54
INM00042071,"AMRITSAR, IN",10/30/2005,,,70,87,55
INM00042071,"AMRITSAR, IN",10/31/2005,,,69,85,54
INM00042071,"AMRITSAR, IN",11/1/2005,,,68,84,
INM00042071,"AMRITSAR, IN",11/2/2005,,,68,84,
INM00042071,"AMRITSAR, IN",11/3/2005,,,69,82,57
INM00042071,"AMRITSAR, IN",11/4/2005,,,69,85,54
INM00042071,"AMRITSAR, IN",11/5/2005,,,69,85,54
INM00042071,"AMRITSAR, IN",11/6/2005,,,66,84,53
INM00042071,"AMRITSAR, IN",11/7/2005,,,66,84,50
INM00042071,"AMRITSAR, IN",11/8/2005,,,64,83,49
INM00042071,"AMRITSAR, IN",11/9/2005,,,67,84,49
INM00042071,"AMRITSAR, IN",11/10/2005,,,67,84,51
INM00042071,"AMRITSAR, IN",11/11/2005,,,65,83,49
INM00042071,"AMRITSAR, IN",11/12/2005,,,67,83,51
INM00042071,"AMRITSAR, IN",11/13/2005,,,68,83,
INM00042071,"AMRITSAR, IN",11/14/2005,,,66,83,48
INM00042071,"AMRITSAR, IN",11/15/2005,,,65,,47
INM00042071,"AMRITSAR, IN",11/16/2005,,,64,83,46
INM00042071,"AMRITSAR, IN",11/17/2005,,,64,83,46
INM00042071,"AMRITSAR, IN",11/18/2005,,,60,81,42
INM00042071,"AMRITSAR, IN",11/19/2005,,,59,81,44
INM00042071,"AMRITSAR, IN",11/20/2005,,,60,78,40
INM00042071,"AMRITSAR, IN",11/21/2005,,,60,78,41
INM00042071,"AMRITSAR, IN",11/22/2005,,,58,78,41
INM00042071,"AMRITSAR, IN",11/23/2005,,,60,80,41
INM00042071,"AMRITSAR, IN",11/24/2005,,,61,80,42
INM00042071,"AMRITSAR, IN",11/25/2005,,,59,81,40
INM00042071,"AMRITSAR, IN",11/26/2005,,,62,81,42
INM00042071,"AMRITSAR, IN",11/27/2005,,,57,80,42
INM00042071,"AMRITSAR, IN",11/28/2005,,,54,69,42
INM00042071,"AMRITSAR, IN",11/29/2005,0.12,,56,74,40
INM00042071,"AMRITSAR, IN",11/30/2005,0,,55,76,38
INM00042071,"AMRITSAR, IN",12/1/2005,,,53,76,36
INM00042071,"AMRITSAR, IN",12/2/2005,,,51,72,35
INM00042071,"AMRITSAR, IN",12/3/2005,,,51,72,35
INM00042071,"AMRITSAR, IN",12/4/2005,,,52,73,
INM00042071,"AMRITSAR, IN",12/5/2005,,,55,77,35
INM00042071,"AMRITSAR, IN",12/6/2005,,,54,73,36
INM00042071,"AMRITSAR, IN",12/7/2005,,,55,76,35
INM00042071,"AMRITSAR, IN",12/8/2005,,,57,76,36
INM00042071,"AMRITSAR, IN",12/9/2005,,,56,76,
INM00042071,"AMRITSAR, IN",12/10/2005,,,51,76,37
INM00042071,"AMRITSAR, IN",12/11/2005,,,53,73,36
INM00042071,"AMRITSAR, IN",12/12/2005,,,53,73,36
INM00042071,"AMRITSAR, IN",12/13/2005,,,51,73,33
INM00042071,"AMRITSAR, IN",12/14/2005,,,50,72,32
INM00042071,"AMRITSAR, IN",12/15/2005,,,52,70,33
INM00042071,"AMRITSAR, IN",12/16/2005,,,53,70,34
INM00042071,"AMRITSAR, IN",12/17/2005,,,54,72,34
INM00042071,"AMRITSAR, IN",12/18/2005,,,52,73,34
INM00042071,"AMRITSAR, IN",12/19/2005,,,51,73,34
INM00042071,"AMRITSAR, IN",12/20/2005,,,52,71,
INM00042071,"AMRITSAR, IN",12/21/2005,,,49,66,33
INM00042071,"AMRITSAR, IN",12/22/2005,,,49,64,37
INM00042071,"AMRITSAR, IN",12/23/2005,,,48,68,35
INM00042071,"AMRITSAR, IN",12/24/2005,,,48,68,37
INM00042071,"AMRITSAR, IN",12/25/2005,,,49,64,33
INM00042071,"AMRITSAR, IN",12/26/2005,,,52,65,35
INM00042071,"AMRITSAR, IN",12/27/2005,,,58,,39
INM00042071,"AMRITSAR, IN",12/28/2005,,,54,69,38
INM00042071,"AMRITSAR, IN",12/29/2005,,,55,69,36
INM00042071,"AMRITSAR, IN",12/30/2005,,,55,,38
INM00042071,"AMRITSAR, IN",12/31/2005,,,55,69,38
INM00042071,"AMRITSAR, IN",1/1/2006,,,54,66,
INM00042071,"AMRITSAR, IN",1/2/2006,0.24,,52,64,42
INM00042071,"AMRITSAR, IN",1/3/2006,0.08,,49,59,43
INM00042071,"AMRITSAR, IN",1/4/2006,0,,49,63,
INM00042071,"AMRITSAR, IN",1/5/2006,,,46,63,32
INM00042071,"AMRITSAR, IN",1/6/2006,,,48,,
INM00042071,"AMRITSAR, IN",1/7/2006,,,45,63,28
INM00042071,"AMRITSAR, IN",1/8/2006,,,47,65,31
INM00042071,"AMRITSAR, IN",1/9/2006,,,47,65,33
INM00042071,"AMRITSAR, IN",1/10/2006,,,50,65,38
INM00042071,"AMRITSAR, IN",1/11/2006,,,53,71,37
INM00042071,"AMRITSAR, IN",1/12/2006,,,53,71,34
INM00042071,"AMRITSAR, IN",1/13/2006,,,53,71,36
INM00042071,"AMRITSAR, IN",1/14/2006,,,58,71,38
INM00042071,"AMRITSAR, IN",1/15/2006,0,,57,71,48
INM00042071,"AMRITSAR, IN",1/16/2006,0.02,,59,65,
INM00042071,"AMRITSAR, IN",1/17/2006,0.08,,57,65,
INM00042071,"AMRITSAR, IN",1/18/2006,0.01,,56,65,
INM00042071,"AMRITSAR, IN",1/19/2006,0,,54,69,38
INM00042071,"AMRITSAR, IN",1/20/2006,,,54,71,41
INM00042071,"AMRITSAR, IN",1/21/2006,,,54,71,39
INM00042071,"AMRITSAR, IN",1/22/2006,,,52,69,39
INM00042071,"AMRITSAR, IN",1/23/2006,,,51,69,37
INM00042071,"AMRITSAR, IN",1/24/2006,,,51,68,34
INM00042071,"AMRITSAR, IN",1/25/2006,,,50,70,34
INM00042071,"AMRITSAR, IN",1/26/2006,,,53,70,34
INM00042071,"AMRITSAR, IN",1/27/2006,,,56,70,37
INM00042071,"AMRITSAR, IN",1/28/2006,,,59,74,
INM00042071,"AMRITSAR, IN",1/29/2006,,,58,70,
INM00042071,"AMRITSAR, IN",1/30/2006,,,56,70,43
INM00042071,"AMRITSAR, IN",1/31/2006,,,61,74,43
INM00042071,"AMRITSAR, IN",2/1/2006,,,59,74,
INM00042071,"AMRITSAR, IN",2/2/2006,,,59,76,42
INM00042071,"AMRITSAR, IN",2/3/2006,,,60,76,41
INM00042071,"AMRITSAR, IN",2/4/2006,,,61,,41
INM00042071,"AMRITSAR, IN",2/5/2006,,,61,79,42
INM00042071,"AMRITSAR, IN",2/6/2006,,,60,80,46
INM00042071,"AMRITSAR, IN",2/7/2006,,,60,80,46
INM00042071,"AMRITSAR, IN",2/8/2006,,,63,81,45
INM00042071,"AMRITSAR, IN",2/9/2006,,,62,81,46
INM00042071,"AMRITSAR, IN",2/10/2006,,,62,80,46
INM00042071,"AMRITSAR, IN",2/11/2006,,,63,80,46
INM00042071,"AMRITSAR, IN",2/12/2006,,,61,80,48
INM00042071,"AMRITSAR, IN",2/13/2006,,,66,80,49
INM00042071,"AMRITSAR, IN",2/14/2006,,,68,80,50
INM00042071,"AMRITSAR, IN",2/15/2006,,,65,81,
INM00042071,"AMRITSAR, IN",2/16/2006,,,64,81,50
INM00042071,"AMRITSAR, IN",2/17/2006,,,61,81,
INM00042071,"AMRITSAR, IN",2/18/2006,,,65,82,
INM00042071,"AMRITSAR, IN",2/19/2006,,,67,81,50
INM00042071,"AMRITSAR, IN",2/20/2006,,,68,84,
INM00042071,"AMRITSAR, IN",2/21/2006,,,66,84,53
INM00042071,"AMRITSAR, IN",2/22/2006,,,64,83,51
INM00042071,"AMRITSAR, IN",2/23/2006,0,,67,,52
INM00042071,"AMRITSAR, IN",2/24/2006,,,67,82,51
INM00042071,"AMRITSAR, IN",2/25/2006,,,66,83,
INM00042071,"AMRITSAR, IN",2/26/2006,0.02,,62,83,49
INM00042071,"AMRITSAR, IN",2/27/2006,0.31,,62,83,49
INM00042071,"AMRITSAR, IN",2/28/2006,0,,64,78,49
INM00042071,"AMRITSAR, IN",3/1/2006,,,65,81,49
INM00042071,"AMRITSAR, IN",3/2/2006,,,66,82,48
INM00042071,"AMRITSAR, IN",3/3/2006,,,66,,46
INM00042071,"AMRITSAR, IN",3/4/2006,,,66,83,48
INM00042071,"AMRITSAR, IN",3/5/2006,,,65,,
INM00042071,"AMRITSAR, IN",3/6/2006,,,60,84,
INM00042071,"AMRITSAR, IN",3/7/2006,,,66,83,48
INM00042071,"AMRITSAR, IN",3/8/2006,,,69,83,
INM00042071,"AMRITSAR, IN",3/9/2006,,,66,80,
INM00042071,"AMRITSAR, IN",3/10/2006,,,63,75,
INM00042071,"AMRITSAR, IN",3/11/2006,,,65,80,
INM00042071,"AMRITSAR, IN",3/12/2006,,,65,80,54
INM00042071,"AMRITSAR, IN",3/13/2006,,,65,80,
INM00042071,"AMRITSAR, IN",3/14/2006,0.39,,59,80,52
INM00042071,"AMRITSAR, IN",3/15/2006,1.61,,67,77,54
INM00042071,"AMRITSAR, IN",3/16/2006,0,,66,,51
INM00042071,"AMRITSAR, IN",3/17/2006,,,62,80,50
INM00042071,"AMRITSAR, IN",3/18/2006,,,67,78,52
INM00042071,"AMRITSAR, IN",3/19/2006,,,69,80,52
INM00042071,"AMRITSAR, IN",3/20/2006,,,62,80,
INM00042071,"AMRITSAR, IN",3/21/2006,,,66,78,
INM00042071,"AMRITSAR, IN",3/22/2006,,,67,82,52
INM00042071,"AMRITSAR, IN",3/23/2006,,,70,85,53
INM00042071,"AMRITSAR, IN",3/24/2006,,,63,73,
INM00042071,"AMRITSAR, IN",3/25/2006,,,67,82,51
INM00042071,"AMRITSAR, IN",3/26/2006,0.08,,67,82,
INM00042071,"AMRITSAR, IN",3/27/2006,0.16,,67,,54
INM00042071,"AMRITSAR, IN",3/28/2006,0,,67,81,52
INM00042071,"AMRITSAR, IN",3/29/2006,,,71,86,52
INM00042071,"AMRITSAR, IN",3/30/2006,,,74,86,
INM00042071,"AMRITSAR, IN",3/31/2006,,,80,94,62
INM00042071,"AMRITSAR, IN",4/1/2006,,,77,94,62
INM00042071,"AMRITSAR, IN",4/2/2006,,,78,94,62
INM00042071,"AMRITSAR, IN",4/3/2006,,,76,93,59
INM00042071,"AMRITSAR, IN",4/4/2006,,,75,92,60
INM00042071,"AMRITSAR, IN",4/5/2006,,,78,96,57
INM00042071,"AMRITSAR, IN",4/6/2006,,,77,97,61
INM00042071,"AMRITSAR, IN",4/7/2006,,,79,98,59
INM00042071,"AMRITSAR, IN",4/8/2006,,,80,98,61
INM00042071,"AMRITSAR, IN",4/9/2006,,,80,,
INM00042071,"AMRITSAR, IN",4/10/2006,,,78,97,
INM00042071,"AMRITSAR, IN",4/11/2006,,,71,97,53
INM00042071,"AMRITSAR, IN",4/12/2006,,,73,,48
INM00042071,"AMRITSAR, IN",4/13/2006,,,76,91,54
INM00042071,"AMRITSAR, IN",4/14/2006,,,75,94,54
INM00042071,"AMRITSAR, IN",4/15/2006,,,80,96,63
INM00042071,"AMRITSAR, IN",4/16/2006,,,78,97,
INM00042071,"AMRITSAR, IN",4/17/2006,0,,76,97,59
INM00042071,"AMRITSAR, IN",4/18/2006,,,78,95,57
INM00042071,"AMRITSAR, IN",4/19/2006,,,79,95,61
INM00042071,"AMRITSAR, IN",4/20/2006,,,80,,62
INM00042071,"AMRITSAR, IN",4/21/2006,,,80,,
INM00042071,"AMRITSAR, IN",4/22/2006,,,81,97,64
INM00042071,"AMRITSAR, IN",4/23/2006,0,,81,97,70
INM00042071,"AMRITSAR, IN",4/24/2006,0.02,,85,101,64
INM00042071,"AMRITSAR, IN",4/25/2006,0,,88,103,68
INM00042071,"AMRITSAR, IN",4/26/2006,,,90,108,70
INM00042071,"AMRITSAR, IN",4/30/2006,,,85,106,
INM00042071,"AMRITSAR, IN",5/1/2006,,,88,105,65
INM00042071,"AMRITSAR, IN",5/2/2006,,,82,105,
INM00042071,"AMRITSAR, IN",5/3/2006,0,,87,,68
INM00042071,"AMRITSAR, IN",5/4/2006,,,92,106,69
INM00042071,"AMRITSAR, IN",5/5/2006,,,93,110,
INM00042071,"AMRITSAR, IN",5/6/2006,,,93,112,72
INM00042071,"AMRITSAR, IN",5/7/2006,,,96,112,
INM00042071,"AMRITSAR, IN",5/8/2006,,,94,112,
INM00042071,"AMRITSAR, IN",5/9/2006,,,94,,
INM00042071,"AMRITSAR, IN",5/10/2006,,,95,,
INM00042071,"AMRITSAR, IN",5/11/2006,,,94,,74
INM00042071,"AMRITSAR, IN",5/12/2006,,,97,110,
INM00042071,"AMRITSAR, IN",5/13/2006,,,94,,79
INM00042071,"AMRITSAR, IN",5/14/2006,,,92,112,81
INM00042071,"AMRITSAR, IN",5/15/2006,,,92,,80
INM00042071,"AMRITSAR, IN",5/16/2006,,,88,107,
INM00042071,"AMRITSAR, IN",5/17/2006,0.24,,87,107,65
INM00042071,"AMRITSAR, IN",5/18/2006,0,,88,102,73
INM00042071,"AMRITSAR, IN",5/19/2006,,,84,102,
INM00042071,"AMRITSAR, IN",5/20/2006,,,87,99,75
INM00042071,"AMRITSAR, IN",5/21/2006,,,91,103,76
INM00042071,"AMRITSAR, IN",5/22/2006,,,87,103,
INM00042071,"AMRITSAR, IN",5/23/2006,0.2,,85,102,72
INM00042071,"AMRITSAR, IN",5/24/2006,0,,94,104,74
INM00042071,"AMRITSAR, IN",5/25/2006,,,92,,81
INM00042071,"AMRITSAR, IN",5/26/2006,,,95,110,
INM00042071,"AMRITSAR, IN",5/27/2006,,,96,,80
INM00042071,"AMRITSAR, IN",5/28/2006,,,96,,
INM00042071,"AMRITSAR, IN",5/29/2006,0.08,,90,111,75
INM00042071,"AMRITSAR, IN",5/30/2006,0,,95,105,77
INM00042071,"AMRITSAR, IN",5/31/2006,,,89,107,
INM00042071,"AMRITSAR, IN",6/1/2006,0.08,,89,107,73
INM00042071,"AMRITSAR, IN",6/2/2006,0,,93,,
INM00042071,"AMRITSAR, IN",6/3/2006,,,90,110,74
INM00042071,"AMRITSAR, IN",6/4/2006,,,91,101,
INM00042071,"AMRITSAR, IN",6/5/2006,0.31,,85,101,71
INM00042071,"AMRITSAR, IN",6/6/2006,0,,90,,75
INM00042071,"AMRITSAR, IN",6/7/2006,,,92,106,80
INM00042071,"AMRITSAR, IN",6/8/2006,,,93,107,77
INM00042071,"AMRITSAR, IN",6/9/2006,,,94,109,77
INM00042071,"AMRITSAR, IN",6/10/2006,,,96,111,76
INM00042071,"AMRITSAR, IN",6/11/2006,,,95,111,78
INM00042071,"AMRITSAR, IN",6/12/2006,,,92,111,79
INM00042071,"AMRITSAR, IN",6/13/2006,0.08,,90,109,
INM00042071,"AMRITSAR, IN",6/14/2006,0,,91,105,75
INM00042071,"AMRITSAR, IN",6/15/2006,,,92,102,78
INM00042071,"AMRITSAR, IN",6/16/2006,0.39,,78,101,72
INM00042071,"AMRITSAR, IN",6/17/2006,0,,82,91,70
INM00042071,"AMRITSAR, IN",6/18/2006,,,88,,73
INM00042071,"AMRITSAR, IN",6/19/2006,0,,82,100,72
INM00042071,"AMRITSAR, IN",6/20/2006,0,,89,102,73
INM00042071,"AMRITSAR, IN",6/21/2006,,,92,104,77
INM00042071,"AMRITSAR, IN",6/22/2006,,,93,106,79
INM00042071,"AMRITSAR, IN",6/23/2006,,,95,107,81
INM00042071,"AMRITSAR, IN",6/24/2006,,,95,109,80
INM00042071,"AMRITSAR, IN",6/25/2006,0.47,,80,109,
INM00042071,"AMRITSAR, IN",6/26/2006,0.75,,91,100,73
INM00042071,"AMRITSAR, IN",6/27/2006,0,,76,85,
INM00042071,"AMRITSAR, IN",6/28/2006,0.79,,86,96,66
INM00042071,"AMRITSAR, IN",6/29/2006,0,,82,96,75
INM00042071,"AMRITSAR, IN",6/30/2006,0.47,,86,95,77
INM00042071,"AMRITSAR, IN",7/1/2006,0,,89,101,
INM00042071,"AMRITSAR, IN",7/2/2006,,,89,101,77
INM00042071,"AMRITSAR, IN",7/3/2006,,,85,100,
INM00042071,"AMRITSAR, IN",7/4/2006,0,,90,100,79
INM00042071,"AMRITSAR, IN",7/5/2006,,,92,101,80
INM00042071,"AMRITSAR, IN",7/6/2006,,,93,101,
INM00042071,"AMRITSAR, IN",7/7/2006,,,91,101,82
INM00042071,"AMRITSAR, IN",7/8/2006,,,91,101,
INM00042071,"AMRITSAR, IN",7/9/2006,,,83,101,
INM00042071,"AMRITSAR, IN",7/10/2006,,,82,97,74
INM00042071,"AMRITSAR, IN",7/11/2006,,,83,90,
INM00042071,"AMRITSAR, IN",7/12/2006,,,85,,71
INM00042071,"AMRITSAR, IN",7/13/2006,0,,74,93,
INM00042071,"AMRITSAR, IN",7/14/2006,5.24,,79,89,
INM00042071,"AMRITSAR, IN",7/15/2006,0,,84,95,75
INM00042071,"AMRITSAR, IN",7/16/2006,,,87,97,75
INM00042071,"AMRITSAR, IN",7/17/2006,,,90,,80
INM00042071,"AMRITSAR, IN",7/18/2006,,,87,98,
INM00042071,"AMRITSAR, IN",7/19/2006,,,85,95,
INM00042071,"AMRITSAR, IN",7/20/2006,,,86,95,
INM00042071,"AMRITSAR, IN",7/21/2006,,,86,99,77
INM00042071,"AMRITSAR, IN",7/22/2006,,,88,100,
INM00042071,"AMRITSAR, IN",7/23/2006,,,84,100,79
INM00042071,"AMRITSAR, IN",7/24/2006,0.12,,81,95,77
INM00042071,"AMRITSAR, IN",7/25/2006,0,,78,83,
INM00042071,"AMRITSAR, IN",7/26/2006,1.85,,80,85,71
INM00042071,"AMRITSAR, IN",7/27/2006,0.51,,82,88,77
INM00042071,"AMRITSAR, IN",7/28/2006,0,,84,92,
INM00042071,"AMRITSAR, IN",7/29/2006,,,83,92,80
INM00042071,"AMRITSAR, IN",7/30/2006,,,89,98,79
INM00042071,"AMRITSAR, IN",7/31/2006,,,85,98,
INM00042071,"AMRITSAR, IN",8/1/2006,,,87,98,78
INM00042071,"AMRITSAR, IN",8/2/2006,,,87,98,
INM00042071,"AMRITSAR, IN",8/3/2006,,,86,96,76
INM00042071,"AMRITSAR, IN",8/4/2006,,,83,94,79
INM00042071,"AMRITSAR, IN",8/5/2006,0,,78,87,75
INM00042071,"AMRITSAR, IN",8/6/2006,0.28,,81,85,75
INM00042071,"AMRITSAR, IN",8/7/2006,0,,81,85,76
INM00042071,"AMRITSAR, IN",8/8/2006,0.28,,84,93,74
INM00042071,"AMRITSAR, IN",8/9/2006,0,,86,93,78
INM00042071,"AMRITSAR, IN",8/10/2006,,,87,94,
INM00042071,"AMRITSAR, IN",8/11/2006,,,86,94,
INM00042071,"AMRITSAR, IN",8/12/2006,,,88,96,
INM00042071,"AMRITSAR, IN",8/13/2006,,,87,99,
INM00042071,"AMRITSAR, IN",8/14/2006,,,86,99,
INM00042071,"AMRITSAR, IN",8/15/2006,1.85,,82,98,70
INM00042071,"AMRITSAR, IN",8/16/2006,0.01,,86,98,73
INM00042071,"AMRITSAR, IN",8/17/2006,0,,86,97,79
INM00042071,"AMRITSAR, IN",8/18/2006,,,89,99,78
INM00042071,"AMRITSAR, IN",8/19/2006,,,85,99,
INM00042071,"AMRITSAR, IN",8/20/2006,0,,86,94,76
INM00042071,"AMRITSAR, IN",8/21/2006,,,85,95,78
INM00042071,"AMRITSAR, IN",8/22/2006,,,85,97,78
INM00042071,"AMRITSAR, IN",8/23/2006,,,84,97,79
INM00042071,"AMRITSAR, IN",8/24/2006,,,88,97,79
INM00042071,"AMRITSAR, IN",8/25/2006,,,88,96,78
INM00042071,"AMRITSAR, IN",8/26/2006,,,87,,
INM00042071,"AMRITSAR, IN",8/27/2006,,,81,98,
INM00042071,"AMRITSAR, IN",8/28/2006,,,73,,
INM00042071,"AMRITSAR, IN",8/29/2006,,,80,91,69
INM00042071,"AMRITSAR, IN",8/30/2006,,,83,93,73
INM00042071,"AMRITSAR, IN",8/31/2006,,,81,93,74
INM00042071,"AMRITSAR, IN",9/1/2006,,,73,90,
INM00042071,"AMRITSAR, IN",9/2/2006,,,69,90,
INM00042071,"AMRITSAR, IN",9/3/2006,,,73,,
INM00042071,"AMRITSAR, IN",9/4/2006,,,80,90,69
INM00042071,"AMRITSAR, IN",9/5/2006,,,82,90,
INM00042071,"AMRITSAR, IN",9/6/2006,,,82,94,
INM00042071,"AMRITSAR, IN",9/7/2006,,,82,94,71
INM00042071,"AMRITSAR, IN",9/8/2006,,,84,91,
INM00042071,"AMRITSAR, IN",9/9/2006,,,86,94,71
INM00042071,"AMRITSAR, IN",9/10/2006,,,85,94,
INM00042071,"AMRITSAR, IN",9/11/2006,,,83,94,
INM00042071,"AMRITSAR, IN",9/12/2006,,,83,93,
INM00042071,"AMRITSAR, IN",9/13/2006,0,,79,93,
INM00042071,"AMRITSAR, IN",9/14/2006,0.08,,84,93,72
INM00042071,"AMRITSAR, IN",9/15/2006,0,,82,93,74
INM00042071,"AMRITSAR, IN",9/16/2006,0.12,,83,94,72
INM00042071,"AMRITSAR, IN",9/17/2006,0,,83,95,
INM00042071,"AMRITSAR, IN",9/18/2006,,,83,95,
INM00042071,"AMRITSAR, IN",9/19/2006,,,83,95,75
INM00042071,"AMRITSAR, IN",9/20/2006,0.2,,82,,70
INM00042071,"AMRITSAR, IN",9/21/2006,0,,84,95,
INM00042071,"AMRITSAR, IN",9/22/2006,,,76,95,
INM00042071,"AMRITSAR, IN",9/23/2006,0,,76,92,61
INM00042071,"AMRITSAR, IN",9/24/2006,,,78,94,64
INM00042071,"AMRITSAR, IN",9/25/2006,,,84,94,67
INM00042071,"AMRITSAR, IN",9/26/2006,,,83,94,68
INM00042071,"AMRITSAR, IN",9/27/2006,,,82,94,66
INM00042071,"AMRITSAR, IN",9/28/2006,,,82,94,64
INM00042071,"AMRITSAR, IN",9/29/2006,,,80,95,66
INM00042071,"AMRITSAR, IN",9/30/2006,,,83,95,66
INM00042071,"AMRITSAR, IN",10/1/2006,,,81,94,66
INM00042071,"AMRITSAR, IN",10/2/2006,,,80,94,57
INM00042071,"AMRITSAR, IN",10/3/2006,,,80,93,67
INM00042071,"AMRITSAR, IN",10/4/2006,,,80,94,68
INM00042071,"AMRITSAR, IN",10/5/2006,,,80,94,67
INM00042071,"AMRITSAR, IN",10/6/2006,,,81,,66
INM00042071,"AMRITSAR, IN",10/7/2006,,,82,96,67
INM00042071,"AMRITSAR, IN",10/8/2006,,,81,96,67
INM00042071,"AMRITSAR, IN",10/9/2006,,,82,96,69
INM00042071,"AMRITSAR, IN",10/10/2006,,,82,95,
INM00042071,"AMRITSAR, IN",10/11/2006,,,82,95,64
INM00042071,"AMRITSAR, IN",10/12/2006,,,81,94,67
INM00042071,"AMRITSAR, IN",10/13/2006,,,76,94,
INM00042071,"AMRITSAR, IN",10/14/2006,,,74,92,62
INM00042071,"AMRITSAR, IN",10/15/2006,,,74,89,63
INM00042071,"AMRITSAR, IN",10/16/2006,,,76,,
INM00042071,"AMRITSAR, IN",10/17/2006,,,76,91,62
INM00042071,"AMRITSAR, IN",10/18/2006,,,76,90,61
INM00042071,"AMRITSAR, IN",10/19/2006,,,75,90,62
INM00042071,"AMRITSAR, IN",10/20/2006,0.71,,63,88,
INM00042071,"AMRITSAR, IN",10/21/2006,1.34,,68,83,56
INM00042071,"AMRITSAR, IN",10/22/2006,0,,69,83,
INM00042071,"AMRITSAR, IN",10/23/2006,,,70,84,57
INM00042071,"AMRITSAR, IN",10/24/2006,,,69,84,58
INM00042071,"AMRITSAR, IN",10/25/2006,,,70,83,57
INM00042071,"AMRITSAR, IN",10/26/2006,,,69,83,58
INM00042071,"AMRITSAR, IN",10/27/2006,,,72,87,
INM00042071,"AMRITSAR, IN",10/28/2006,,,73,88,60
INM00042071,"AMRITSAR, IN",10/29/2006,,,71,88,58
INM00042071,"AMRITSAR, IN",10/30/2006,,,74,,60
INM00042071,"AMRITSAR, IN",10/31/2006,,,73,86,59
INM00042071,"AMRITSAR, IN",11/1/2006,,,72,86,59
INM00042071,"AMRITSAR, IN",11/2/2006,,,71,85,
INM00042071,"AMRITSAR, IN",11/3/2006,,,72,85,58
INM00042071,"AMRITSAR, IN",11/4/2006,,,71,85,
INM00042071,"AMRITSAR, IN",11/5/2006,,,73,85,58
INM00042071,"AMRITSAR, IN",11/6/2006,,,73,85,57
INM00042071,"AMRITSAR, IN",11/7/2006,,,71,85,58
INM00042071,"AMRITSAR, IN",11/8/2006,,,70,84,
INM00042071,"AMRITSAR, IN",11/9/2006,,,72,85,
INM00042071,"AMRITSAR, IN",11/10/2006,,,68,85,59
INM00042071,"AMRITSAR, IN",11/11/2006,,,71,85,60
INM00042071,"AMRITSAR, IN",11/12/2006,,,69,85,
INM00042071,"AMRITSAR, IN",11/13/2006,,,69,83,
INM00042071,"AMRITSAR, IN",11/14/2006,,,70,83,55
INM00042071,"AMRITSAR, IN",11/15/2006,,,64,82,51
INM00042071,"AMRITSAR, IN",11/16/2006,,,64,80,
INM00042071,"AMRITSAR, IN",11/17/2006,,,66,80,52
INM00042071,"AMRITSAR, IN",11/18/2006,,,66,76,
INM00042071,"AMRITSAR, IN",11/19/2006,,,63,78,52
INM00042071,"AMRITSAR, IN",11/20/2006,,,63,78,49
INM00042071,"AMRITSAR, IN",11/21/2006,,,66,78,
INM00042071,"AMRITSAR, IN",11/22/2006,0.35,,62,78,
INM00042071,"AMRITSAR, IN",11/23/2006,0,,62,74,47
INM00042071,"AMRITSAR, IN",11/24/2006,,,57,74,
INM00042071,"AMRITSAR, IN",11/25/2006,,,57,,44
INM00042071,"AMRITSAR, IN",11/26/2006,,,54,73,42
INM00042071,"AMRITSAR, IN",11/27/2006,,,53,72,
INM00042071,"AMRITSAR, IN",11/28/2006,,,55,72,42
INM00042071,"AMRITSAR, IN",11/29/2006,,,56,,42
INM00042071,"AMRITSAR, IN",11/30/2006,,,56,73,
INM00042071,"AMRITSAR, IN",12/1/2006,,,56,74,42
INM00042071,"AMRITSAR, IN",12/2/2006,,,60,74,42
INM00042071,"AMRITSAR, IN",12/3/2006,,,58,73,49
INM00042071,"AMRITSAR, IN",12/4/2006,0.02,,55,66,
INM00042071,"AMRITSAR, IN",12/5/2006,0.59,,57,67,
INM00042071,"AMRITSAR, IN",12/6/2006,0.02,,54,67,46
